Date,Store Number,City,Zip Code,County,Total Sales to Store (Dollars)
12/29/2016,4969,Clear Lake,50428,Cerro Gord,$10021.00
10/07/2016,4590,Cedar Falls,50613,BLACK HAWK,$796.30
11/11/2016,4628,Oelwein,50662,FAYETTE,$1465.01
11/30/2016,4251,Ames,50014,STORY,$4683.85
11/30/2016,2548,Altoona,50009,POLK,$13939.02
10/04/2016,4131,Urbandale,50322,POLK,$1065.90
11/01/2016,4684,Indianola,50125,WARREN,$739.38
11/02/2016,4669,Des Moines,50312,POLK,$9514.55
12/08/2016,4997,Des Moines,50309,POLK,$3773.68
10/10/2016,4794,Burlington,52601,DES MOINES,$8230.09
12/05/2016,2660,Sioux Center,51250,SIOUX,$1376.09
12/22/2016,9002,Leclaire,52753,Scott,$316.56
12/22/2016,4613,Carroll,51401,CARROLL,$1379.82
11/01/2016,4617,Des Moines,50317,POLK,$804.49
10/31/2016,5127,Des Moines,50312,POLK,$813.90
12/01/2016,4638,Davenport,52804,SCOTT,$20158.50
10/26/2016,4444,Sloan,51055,WOODBURY,$1086.38
12/29/2016,5162,Urbandale,50322,POLK,$3141.19
11/15/2016,4118,Lake View,51450,SAC,$2131.00
12/22/2016,4638,Davenport,52804,SCOTT,$6068.59
11/17/2016,4719,West Des Moines,50265,POLK,$2541.90
12/01/2016,4613,Carroll,51401,CARROLL,$1201.68
10/18/2016,4989,Iowa City,52240,JOHNSON,$989.40
10/19/2016,5009,Coralville,52241,JOHNSON,$496.39
11/17/2016,4901,Polk City,50226,POLK,$3111.66
12/22/2016,2849,Des Moines,50320,POLK,$1764.78
12/26/2016,3886,Anamosa,52205,JONES,$1072.68
10/05/2016,3949,Pella,50219,MARION,$7882.29
11/07/2016,2569,Cedar Rapids,52402,LINN,$6891.50
10/10/2016,2190,Des Moines,50314,POLK,$9860.25
11/23/2016,3723,Onawa,51040,MONONA,$3193.43
12/13/2016,4622,Des Moines,50320,POLK,$493.39
11/15/2016,5224,Coralville,52241,JOHNSON,$3652.44
12/29/2016,4530,Ely,52227,LINN,$2316.30
10/04/2016,4517,Cedar Rapids,52402,LINN,$1052.06
11/02/2016,5105,North Liberty,52317,JOHNSON,$8122.98
11/30/2016,4520,Huxley,50124,STORY,$699.12
12/01/2016,2849,Des Moines,50320,POLK,$1458.96
12/21/2016,4508,Spencer,51301,CLAY,$1420.04
12/13/2016,4792,De Soto,50069,DALLAS,$2338.93
11/08/2016,4482,Indianola,50125,WARREN,$865.96
11/02/2016,4191,Pella,50219,MARION,$1011.63
11/08/2016,3849,Dyersville,52040,DUBUQUE,$1590.94
10/13/2016,4988,Cedar Falls,50613,BLACK HAWK,$8110.81
10/31/2016,2498,Arlington,50606,FAYETTE,$492.15
12/28/2016,2568,Cedar Rapids,52402,LINN,$4748.83
10/03/2016,4760,Waterloo,50701,BLACK HAWK,$0.00
10/25/2016,5067,Storm Lake,50588,BUENA VIST,$1372.80
11/14/2016,4021,Fairfield,52556,JEFFERSON,$5477.94
10/24/2016,2653,Washington,52353,WASHINGTON,$7115.05
10/13/2016,5146,West Des Moines,50265,POLK,$1797.95
12/26/2016,4924,Nashua,50658,CHICKASAW,$568.81
10/03/2016,4559,Osage,50461,MITCHELL,$2296.81
12/26/2016,3742,Lemars,51031,Plymouth,$2743.14
11/02/2016,4070,Belle Plaine,52208,BENTON,$3323.36
11/11/2016,4073,Forest City,50436,WINNEBAGO,$7917.10
11/15/2016,3635,Ogden,50212,BOONE,$2771.19
12/13/2016,5234,Dubuque,52003,DUBUQUE,$649.00
10/04/2016,2622,Iowa City,52240,JOHNSON,$13051.01
10/07/2016,2228,Winterset,50273,MADISON,$2549.91
10/12/2016,3628,Cedar Rapids,52402,LINN,$3502.74
10/10/2016,4273,Des Moines,50317,POLK,$3431.40
11/07/2016,4413,Wapello,52653,LOUISA,$1104.30
11/30/2016,4027,Centerville,52544,APPANOOSE,$1639.98
12/26/2016,3744,Dyersville,52040,DUBUQUE,$7415.37
11/07/2016,9911,Urbandale,50322,POLK,$163.41
11/09/2016,3986,Sioux City,51101,WOODBURY,$6642.62
12/27/2016,2841,Cedar Rapids,52403,LINN,$3257.34
12/14/2016,4703,Sioux City,51101,WOODBURY,$1646.92
11/15/2016,4900,Waterloo,50703,BLACK HAWK,$2489.33
10/05/2016,4269,Tipton,52772,CEDAR,$2815.29
11/23/2016,3592,Fort Dodge,50501,Hardin,$6064.02
12/08/2016,4344,Grimes,50111,POLK,$3857.87
11/11/2016,4893,West Des Moines,50265,POLK,$862.16
11/16/2016,4796,Des Moines,50321,POLK,$3675.84
12/16/2016,4419,Lamoni,50140,DECATUR,$1218.13
12/12/2016,5198,Davenport,52803,SCOTT,$3053.04
12/26/2016,5054,Manchester,52087,Delaware,$13405.46
11/21/2016,5001,Independence,50644,BUCHANAN,$1442.89
12/19/2016,4303,Mediapolis,52637,DES MOINES,$762.92
12/30/2016,2518,Red Oak,51566,MONTGOMERY,$6277.99
11/21/2016,5244,Cresco,52136,HOWARD,$5454.06
12/05/2016,4307,Dunlap,712-2,Harrison,$2038.37
12/23/2016,4549,Colo,50056,STORY,$2411.18
10/20/2016,5307,Johnston,50131,POLK,$11.67
11/11/2016,5199,Oelwein,50662,FAYETTE,$681.81
11/03/2016,5107,Windsor Heights,50311,Polk,$618.38
10/05/2016,5262,Bettendorf,52722,SCOTT,$2161.74
12/07/2016,4004,Ames,50010,STORY,$5758.62
12/05/2016,4434,Rock Rapids,51246,LYON,$1947.78
12/06/2016,2513,Iowa City,52240,JOHNSON,$8122.25
11/21/2016,4972,Monona,52159,CLAYTON,$1100.72
12/21/2016,3757,Sioux City,51108,WOODBURY,$3521.10
10/04/2016,4902,Waterloo,50703,BLACK HAWK,$1662.55
12/12/2016,3740,Waterloo,50702,BLACK HAWK,$5313.92
10/20/2016,2248,Des Moines,50312,POLK,$7513.49
11/07/2016,4467,Muscatine,52761,MUSCATINE,$458.78
12/14/2016,5298,DeWitt,52742,CLINTON,$1163.94
10/04/2016,4998,Lake City,51449,CALHOUN,$1690.84
12/09/2016,4767,Ankeny,50023,Polk,$277.52
12/09/2016,2607,Shenandoah,51601,PAGE,$5231.93
12/05/2016,3833,Atlantic,50022,CASS,$4136.04
10/28/2016,3447,Sioux City,51106,WOODBURY,$0.00
11/29/2016,4411,De Soto,50069,DALLAS,$689.23
11/09/2016,5210,Clarinda,51632,PAGE,$241.20
12/27/2016,5318,Des Moines,50317,POLK,$6460.62
10/05/2016,4356,Nevada,50201,STORY,$544.88
12/19/2016,4485,Sanborn,51248,OBRIEN,$627.59
11/22/2016,5312,Washta,51061,CHEROKEE,$313.31
10/31/2016,2507,Burlington,52601,DES MOINES,$3870.94
12/23/2016,4102,Ames,50010,STORY,$1831.83
12/01/2016,4518,West Des Moines,50266,POLK,$2456.29
11/17/2016,4603,Des Moines,50320,POLK,$1367.73
12/13/2016,4167,Dubuque,52001,DUBUQUE,$22715.88
10/11/2016,4299,Central City,52214,LINN,$1357.99
12/22/2016,4518,West Des Moines,50266,POLK,$929.58
10/06/2016,3713,Mason City,50401,CERRO GORD,$6252.78
10/17/2016,5070,Wilton,52778,MUSCATINE,$831.90
11/10/2016,4136,Grimes,50111,POLK,$1073.10
12/30/2016,4415,Ackley,50601,HARDIN,$730.40
10/06/2016,4230,Clive,50325,POLK,$762.24
10/11/2016,3650,Holstein,51025,IDA,$2388.53
11/30/2016,2670,Coralville,52241,JOHNSON,$18642.16
12/06/2016,5028,Storm Lake,50588,BUENA VIST,$2310.63
10/03/2016,3611,Logan,51546,HARRISON,$1613.73
11/03/2016,3528,Mason City,50401,CERRO GORD,$2558.94
11/08/2016,4023,Boone,50036,BOONE,$9857.82
12/02/2016,4236,Eagle Grove,50533,WRIGHT,$3308.91
12/08/2016,4718,West Des Moines,50266,POLK,$991.20
12/22/2016,3650,Holstein,51025,IDA,$36.32
10/04/2016,2290,Storm Lake,50588,BUENA VIST,$4802.78
11/28/2016,4876,Hiawatha,52233,LINN,$2155.50
11/08/2016,4637,Cedar Rapids,52404,LINN,$559.05
10/27/2016,3456,Clear Lake,50428,Cerro Gord,$7208.30
11/16/2016,3622,Spirit Lake,51360,DICKINSON,$4616.58
11/16/2016,2475,West Bend,50597,Kossuth,$1938.92
11/30/2016,4192,Bettendorf,52722,SCOTT,$1197.20
10/11/2016,4844,Iowa City,52240,JOHNSON,$415.28
11/30/2016,4057,Des Moines,50316,POLK,$1479.96
10/12/2016,4472,Centerville,52544,APPANOOSE,$302.33
11/22/2016,4829,Des Moines,50314,POLK,$5118.35
12/08/2016,5099,Ankeny,50023,Polk,$794.71
12/06/2016,4384,Adel,50003,DALLAS,$736.71
12/16/2016,3648,Fairbank,50629,BUCHANAN,$1310.37
12/20/2016,4829,Des Moines,50314,POLK,$4927.30
12/21/2016,3647,Clinton,52732,CLINTON,$3268.20
10/31/2016,3964,Sioux Rapids,50585,BUENA VIST,$608.45
10/18/2016,4925,Urbandale,50266,Polk,$1389.45
10/12/2016,4509,Ames,50010,STORY,$14984.78
11/15/2016,4840,Waterloo,50707,Black Hawk,$889.69
10/17/2016,4909,Rock Valley,51247,SIOUX,$912.00
12/05/2016,4619,Fort Madison,52627,LEE,$3100.47
12/08/2016,4351,Clear Lake,50248,Cerro Gord,$1569.41
12/23/2016,2602,Webster City,50595,HAMILTON,$8302.81
10/19/2016,4635,Cedar Rapids,52405,LINN,$1132.71
10/21/2016,4156,Oelwein,50662,FAYETTE,$2469.17
10/24/2016,3549,Fort Madison,52627,LEE,$4624.54
12/14/2016,2616,Clinton,52732,CLINTON,$22112.98
12/27/2016,5063,Waterloo,50703,BLACK HAWK,$3745.49
12/13/2016,4641,Des Moines,50315,POLK,$498.96
11/07/2016,4993,Keokuk,52632,LEE,$1883.81
11/28/2016,3868,Marion,52302,LINN,$13040.94
10/31/2016,4153,Evansdale,50707,BLACK HAWK,$984.45
10/24/2016,4617,Des Moines,50317,POLK,$2466.07
12/23/2016,3813,Mount Ayr,50854,RINGGOLD,$1736.15
12/09/2016,4709,Ames,50010,STORY,$1981.02
11/03/2016,4091,Clear Lake,50428,Cerro Gord,$2131.21
11/10/2016,9906,Des Moines,50317,POLK,$1764.96
11/23/2016,4437,Ames,50010,STORY,$536.40
10/19/2016,5021,Okoboji,51355,DICKINSON,$407.20
10/06/2016,4177,Le Grand,50142,MARSHALL,$974.93
11/07/2016,5261,Muscatine,52761,MUSCATINE,$864.77
12/07/2016,3514,Fort Dodge,50501,WEBSTER,$5920.09
11/01/2016,4137,Waukee,50263,DALLAS,$1298.97
10/07/2016,2585,Algona,50511,KOSSUTH,$8632.99
12/07/2016,3732,Eldridge,52748,SCOTT,$3224.63
12/20/2016,5147,Victor,52347,Poweshiek,$264.20
10/11/2016,4377,Des Moines,50313,POLK,$848.34
11/23/2016,4717,Bettendorf,52722,SCOTT,$2035.32
10/04/2016,4800,Des Moines,50320,POLK,$1073.70
11/14/2016,3811,Keokuk,52632,LEE,$3984.78
11/21/2016,4155,Marion,52302,LINN,$1780.82
12/05/2016,4166,Jesup,50648,BUCHANAN,$1879.63
12/28/2016,2840,Bettendorf,52722,SCOTT,$949.18
10/13/2016,2592,Marshalltown,50158,MARSHALL,$1955.07
10/27/2016,3881,Marshalltown,50158,MARSHALL,$7423.78
11/01/2016,4678,Adel,50003,DALLAS,$1396.43
10/12/2016,5313,Des Moines,50315,POLK,$2188.93
12/21/2016,5190,Walford,52351,Linn,$951.58
12/21/2016,4640,Davenport,52807,SCOTT,$2233.13
10/26/2016,4514,Fort Dodge,50501,WEBSTER,$380.76
10/11/2016,2576,Storm Lake,50588,BUENA VIST,$4809.02
11/30/2016,4293,Eddyville,52553,WAPELLO,$630.08
10/06/2016,4528,Marshalltown,50158,MARSHALL,$1462.09
10/27/2016,5155,Waterloo,50701,BLACK HAWK,$1934.68
12/29/2016,5283,Mason City,50401,CERRO GORD,$1089.88
10/25/2016,4378,Waukee,50263,DALLAS,$747.78
12/07/2016,4011,Albia,52531,MONROE,$2549.25
10/05/2016,5257,Ottumwa,52501,WAPELLO,$8868.19
10/21/2016,4824,Creston,50801,UNION,$2608.38
10/05/2016,4565,Sioux City,51106,WOODBURY,$1701.78
12/26/2016,3838,Bettendorf,52722,Iowa,$11763.83
11/21/2016,5204,Burlington,52601,DES MOINES,$2455.59
12/02/2016,4529,Buffalo Center,50424,WINNEBAGO,$625.32
10/06/2016,9001,Swisher,52338,JOHNSON,$1109.70
11/11/2016,5055,Latimer,50452,FRANKLIN,$883.74
11/30/2016,4592,Emmetsburg,50536,PALO ALTO,$267.12
12/27/2016,2113,Gowrie,50543,WEBSTER,$1621.65
11/22/2016,2648,West Des Moines,50265,POLK,$5784.37
12/13/2016,4176,Cedar Rapids,52405,LINN,$1099.95
12/21/2016,4228,Vinton,52349,BENTON,$5455.50
10/10/2016,2604,Lemars,51031,Plymouth,$8405.35
11/17/2016,3899,West Des Moines,50266,POLK,$7492.26
12/19/2016,5077,Council Bluffs,51501,POTTAWATTA,$3574.92
10/25/2016,4408,Boone,50036,BOONE,$387.60
11/22/2016,3912,Cedar Rapids,52405,LINN,$2092.26
11/30/2016,4478,Des Moines,50315,POLK,$1777.14
12/20/2016,3912,Cedar Rapids,52405,LINN,$3137.05
10/21/2016,3629,Council Bluffs,51503,POTTAWATTA,$8276.52
12/07/2016,4568,Sioux City,51108,WOODBURY,$3304.40
11/08/2016,3696,Des Moines,50315,POLK,$9812.40
11/14/2016,3803,Strawberry Point,52076,CLAYTON,$258.37
12/26/2016,4125,Wapello,52653,LOUISA,$781.15
10/11/2016,4496,Cedar Rapids,52402,LINN,$476.12
10/27/2016,5022,West Des Moines,50265,POLK,$835.23
10/28/2016,4172,Alden,50006,HARDIN,$857.36
12/23/2016,4675,Ames,50010,STORY,$574.92
12/12/2016,3964,Sioux Rapids,50585,BUENA VIST,$547.90
12/29/2016,5334,Lake Mills,50450,WINNEBAGO,$2569.75
10/14/2016,2190,Des Moines,50314,POLK,$865.92
11/29/2016,4853,Johnston,50131,POLK,$183.59
11/21/2016,2539,Iowa Falls,50126,HARDIN,$8854.15
12/15/2016,4802,Des Moines,50310,POLK,$5329.02
10/04/2016,2527,Des Moines,50315,POLK,$9505.12
10/19/2016,4452,Sioux City,51105,WOODBURY,$589.66
12/19/2016,2538,Waterloo,50702,BLACK HAWK,$13500.64
10/13/2016,4365,Grinnell,50112,POWESHIEK,$285.10
10/26/2016,4645,Eldridge,52748,SCOTT,$413.46
10/20/2016,3678,Des Moines,50320,POLK,$2676.76
10/24/2016,3461,Stuart,50250,Adair,$1263.31
10/05/2016,5238,Fort Dodge,50501,WEBSTER,$2302.78
12/12/2016,2507,Burlington,52601,DES MOINES,$7420.13
12/05/2016,4995,Harlan,51537,SHELBY,$1073.00
10/13/2016,4688,Carroll,51401,CARROLL,$2385.48
10/13/2016,3420,Windsor Heights,50311,Polk,$22450.50
11/23/2016,5089,Missouri Valley,51555,HARRISON,$683.12
12/19/2016,5031,Raymond,50667,BLACK HAWK,$831.44
10/25/2016,2509,Cedar Rapids,52404,LINN,$6698.39
12/08/2016,5117,Marshalltown,50158,MARSHALL,$903.18
12/14/2016,4717,Bettendorf,52722,SCOTT,$1482.24
11/08/2016,5120,Mapleton,51034,MONONA,$784.15
12/20/2016,3565,Iowa City,52246,JOHNSON,$3338.21
10/13/2016,4773,West Des Moines,50265,POLK,$297.82
10/28/2016,4651,Jewell,50130,HAMILTON,$348.55
11/02/2016,3920,Clinton,52732,CLINTON,$1455.50
12/28/2016,2551,Chariton,50049,LUCAS,$10520.96
10/17/2016,5121,Charles City,50616,FLOYD,$2575.40
11/22/2016,3565,Iowa City,52246,JOHNSON,$3096.30
12/19/2016,4067,Wellman,52356,Wapello,$2229.42
11/16/2016,3757,Sioux City,51108,WOODBURY,$6941.04
11/23/2016,2616,Clinton,52732,CLINTON,$20728.52
10/06/2016,4209,Grimes,50111,POLK,$10060.62
11/14/2016,4051,Maquoketa,52060,JACKSON,$2737.25
12/14/2016,4437,Ames,50010,STORY,$203.62
11/15/2016,4252,Monticello,52310,JONES,$2342.97
11/18/2016,4907,Cedar Falls,50613,BLACK HAWK,$1008.68
10/03/2016,4473,Panora,50216,GUTHRIE,$1261.74
12/13/2016,4728,Iowa City,52240,JOHNSON,$2577.42
10/17/2016,3889,Waverly,50677,BREMER,$3043.01
10/05/2016,5172,Cedar Rapids,52404,LINN,$2735.53
11/21/2016,2554,Davenport,52802,SCOTT,$2981.01
10/12/2016,4588,Sioux City,51103,WOODBURY,$5591.45
10/26/2016,4157,North Liberty,52317,JOHNSON,$833.76
11/30/2016,5279,Ames,50010,STORY,$164.41
10/17/2016,4552,Buffalo,52728,SCOTT,$671.13
12/28/2016,5351,Sioux City,51101,WOODBURY,$17487.22
10/11/2016,3495,Monticello,52310,JONES,$3551.11
10/10/2016,4159,Council Bluffs,51503,POTTAWATTA,$4514.31
11/11/2016,4147,Cedar Falls,50613,BLACK HAWK,$4075.31
12/15/2016,4196,Davenport,52806,SCOTT,$3623.58
10/13/2016,4598,Des Moines,50317,POLK,$501.75
10/14/2016,4247,Belmond,50421,WRIGHT,$1790.59
10/25/2016,3980,Iowa City,52246,JOHNSON,$8094.96
11/17/2016,2582,Mason City,50401,CERRO GORD,$13308.19
12/27/2016,5286,Iowa City,52240,JOHNSON,$2254.32
11/22/2016,4701,Boone,50036,BOONE,$348.64
11/02/2016,4952,Davenport,52804,SCOTT,$2395.78
11/30/2016,3990,Oskaloosa,52577,MAHASKA,$8010.46
12/01/2016,4668,Clear Lake,50428,Cerro Gord,$2352.65
12/28/2016,5068,Arnolds Park,51331,DICKINSON,$3418.89
12/29/2016,5324,State Center,50247,MARSHALL,$721.98
11/28/2016,4255,Orange City,51041,SIOUX,$1533.11
11/30/2016,3879,Sioux City,51106,WOODBURY,$4749.20
11/28/2016,5108,Bettendorf,52722,SCOTT,$1047.14
11/03/2016,2561,Des Moines,50321,POLK,$15039.87
11/11/2016,4453,Forest City,50436,WINNEBAGO,$1961.95
10/07/2016,5296,Webster City,50595,HAMILTON,$1198.08
12/20/2016,4819,Altoona,50009,POLK,$1983.86
10/19/2016,4921,Cedar Rapids,52404,LINN,$524.56
11/21/2016,4312,Council Bluffs,51501,POTTAWATTA,$15375.61
10/13/2016,3656,Ankeny,50021,POLK,$4625.04
10/28/2016,2656,Corning,51632,Clayton,$2169.49
11/22/2016,4819,Altoona,50009,POLK,$2642.28
11/17/2016,4083,Ankeny,50021,POLK,$1955.01
12/27/2016,4647,Waterloo,50707,Black Hawk,$1649.66
10/17/2016,4855,Strawberry Point,52076,CLAYTON,$905.16
12/07/2016,3820,Sioux City,51103,WOODBURY,$10680.12
11/22/2016,2505,Boone,50036,BOONE,$7634.92
10/03/2016,4747,Davenport,52803,SCOTT,$1862.76
10/10/2016,3612,Maquoketa,52060,JACKSON,$6548.20
11/09/2016,5197,Coralville,52241,JOHNSON,$986.91
12/20/2016,2505,Boone,50036,BOONE,$10025.08
12/30/2016,3963,Council Bluffs,51501,POTTAWATTA,$1332.77
10/20/2016,2671,Jefferson,50129,GREENE,$3890.14
11/09/2016,5167,Fort Dodge,50501,WEBSTER,$3739.84
12/29/2016,4661,Grimes,50111,POLK,$298.35
12/12/2016,4153,Evansdale,50707,BLACK HAWK,$1590.12
11/07/2016,4402,Riverside,52327,WASHINGTON,$1256.64
11/21/2016,2627,Des Moines,50310,POLK,$1506.15
12/06/2016,5326,Storm Lake,50588,BUENA VIST,$9708.96
12/07/2016,4439,Center Point,52213,LINN,$811.00
10/07/2016,4515,Dows,50071,WRIGHT,$547.92
11/28/2016,4752,Burlington,52655,Des Moines,$2904.98
11/17/2016,4553,Sheffield,50475,FRANKLIN,$867.18
12/15/2016,4617,Des Moines,50317,POLK,$1211.90
12/23/2016,4183,Decorah,52101,WINNESHIEK,$6775.97
10/06/2016,5205,Glidden,51443,CARROLL,$791.28
12/07/2016,3873,Coralville,52241,JOHNSON,$3939.02
11/08/2016,4799,Des Moines,50317,POLK,$932.04
10/10/2016,3587,Keokuk,52632,LEE,$1797.90
11/30/2016,3660,Knoxville,50138,MARION,$3015.48
11/21/2016,3563,Muscatine,52761,MUSCATINE,$5821.80
12/06/2016,3769,Cedar Falls,50613,BLACK HAWK,$7098.42
12/19/2016,5236,Anamosa,52205,JONES,$6112.09
12/27/2016,4161,Iowa City,52246,JOHNSON,$1333.31
10/28/2016,4291,Creston,50801,UNION,$3544.95
10/10/2016,4321,Charles City,50616,FLOYD,$1004.79
10/03/2016,3763,Hawarden,51023,SIOUX,$2820.22
12/22/2016,4601,Des Moines,50317,POLK,$309.21
11/21/2016,4967,Blue Grass,52726,SCOTT,$1043.66
10/14/2016,4246,Shenandoah,51601,PAGE,$1038.24
10/05/2016,4829,Des Moines,50314,POLK,$2170.19
10/24/2016,3712,Montezuma,50171,POWESHIEK,$2260.06
12/01/2016,2579,Grinnell,50112,POWESHIEK,$5422.17
10/12/2016,2566,Knoxville,50138,MARION,$3109.60
10/06/2016,4787,Swisher,52338,JOHNSON,$1974.45
10/06/2016,5011,Williamsburg,52361,IOWA,$1252.22
12/22/2016,2579,Grinnell,50112,POWESHIEK,$6237.95
10/06/2016,3540,Davenport,52807,SCOTT,$3571.14
12/01/2016,4601,Des Moines,50317,POLK,$410.49
10/04/2016,2448,Indianola,50125,WARREN,$2618.93
10/18/2016,2529,Cedar Rapids,52405,LINN,$6411.77
11/22/2016,3822,Swisher,52338,JOHNSON,$588.88
10/14/2016,3819,Decorah,52101,WINNESHIEK,$4827.31
11/15/2016,3774,Dubuque,52001,DUBUQUE,$1506.28
10/07/2016,4780,Britt,50423,HANCOCK,$522.02
12/07/2016,2600,Oskaloosa,52577,MAHASKA,$3325.01
12/20/2016,3822,Swisher,52338,JOHNSON,$917.66
10/12/2016,3783,Pocahontas,50574,POCAHONTAS,$1918.93
11/15/2016,4905,Rockwell City,50579,CALHOUN,$1104.25
11/21/2016,4562,Mechanicsville,52306,CEDAR,$995.88
11/30/2016,3909,Melcher-Dallas,50163,Marion,$1849.65
10/06/2016,3624,Newton,50208,JASPER,$4001.46
11/04/2016,4414,Neola,51559,POTTAWATTA,$1202.03
11/23/2016,4703,Sioux City,51101,WOODBURY,$1266.75
11/16/2016,5190,Walford,52351,Linn,$521.32
11/17/2016,5248,Marshalltown,50158,MARSHALL,$5576.97
10/13/2016,2630,West Des Moines,50266,POLK,$1596.24
12/30/2016,4597,Des Moines,50315,POLK,$1498.89
11/16/2016,4640,Davenport,52807,SCOTT,$1190.13
12/14/2016,3592,Fort Dodge,50501,Hardin,$9371.34
12/06/2016,4334,Dubuque,52001,DUBUQUE,$884.41
11/11/2016,4657,Wellsburg,50680,GRUNDY,$301.74
11/21/2016,4180,Marion,52302,LINN,$2131.78
12/08/2016,2567,Davenport,52806,SCOTT,$6465.97
10/24/2016,3910,Riverside,52327,WASHINGTON,$764.51
12/06/2016,5228,Anthon,51004,WOODBURY,$1313.16
12/13/2016,5211,Johnston,50131,POLK,$377.08
10/19/2016,2522,Spirit Lake,51360,DICKINSON,$8078.13
10/13/2016,4392,Clive,50325,POLK,$535.06
12/30/2016,3830,Creston,50801,UNION,$3556.44
10/20/2016,4877,Clive,50325,POLK,$6074.95
10/12/2016,2618,Cedar Rapids,52402,LINN,$3221.00
11/08/2016,4359,Waukee,50263,DALLAS,$1264.38
12/26/2016,4933,Burlington,52601,DES MOINES,$1193.70
10/06/2016,4725,Ankeny,50023,Polk,$819.00
11/08/2016,5274,Kingsley,51028,PLYMOUTH,$952.70
10/25/2016,5024,Cedar Rapids,52404,LINN,$961.92
11/28/2016,3393,Riceville,50466,Mitchell,$1235.68
12/28/2016,9001,Swisher,52338,JOHNSON,$855.92
11/08/2016,2588,Cedar Rapids,52403,LINN,$16435.30
10/05/2016,2614,Davenport,52807,SCOTT,$15993.09
11/01/2016,5111,Iowa City,52240,JOHNSON,$506.64
12/06/2016,3628,Cedar Rapids,52402,LINN,$4800.36
10/26/2016,5027,Sioux City,51101,WOODBURY,$2602.80
11/16/2016,4228,Vinton,52349,BENTON,$3867.18
10/11/2016,2619,West Des Moines,50266,POLK,$16921.20
12/14/2016,3723,Onawa,51040,MONONA,$3792.74
12/02/2016,4947,Cedar Falls,50647,Black Hawk,$3898.79
12/23/2016,2536,Pleasant Hill,50317,Polk,$605.55
10/11/2016,3855,Storm Lake,50588,BUENA VIST,$674.36
11/14/2016,5062,Montrose,52639,LEE,$328.23
11/30/2016,2663,Urbandale,50322,POLK,$554.70
10/28/2016,2553,Creston,50801,UNION,$3100.68
11/01/2016,4502,Waterloo,50703,BLACK HAWK,$2115.21
10/28/2016,4010,Glenwood,51534,MILLS,$700.86
10/31/2016,3740,Waterloo,50702,BLACK HAWK,$3862.53
12/28/2016,3952,Bettendorf,52722,SCOTT,$16797.06
10/03/2016,3494,Waterloo,50702,BLACK HAWK,$8516.22
11/02/2016,4841,Davenport,52804,SCOTT,$1173.00
12/06/2016,5304,Sac City,50583,SAC,$381.81
12/15/2016,4190,Jefferson,50129,GREENE,$1048.18
10/31/2016,5198,Davenport,52803,SCOTT,$4988.26
11/03/2016,4014,Denison,51442,CRAWFORD,$5137.26
10/25/2016,2605,Cedar Rapids,52402,LINN,$6647.17
11/18/2016,4739,Council Bluffs,51503,POTTAWATTA,$3378.12
10/07/2016,4658,Iowa Falls,50126,HARDIN,$478.08
10/26/2016,4197,Sergeant Bluff,51054,WOODBURY,$1803.72
10/05/2016,2609,Ames,50010,STORY,$770.30
10/28/2016,4516,Oakland,51560,POTTAWATTA,$2914.66
11/30/2016,5080,Spencer,51301,CLAY,$6553.31
11/09/2016,2543,Ottuwma,52501,Wapello,$11210.73
10/12/2016,5277,Onawa,51040,MONONA,$412.27
12/22/2016,3831,Madrid,50156,BOONE,$2418.31
11/14/2016,4897,Burlington,52601,DES MOINES,$2620.38
10/26/2016,4558,Sioux City,51105,WOODBURY,$1208.40
12/05/2016,4189,Manchester,52057,DELAWARE,$984.87
10/24/2016,4984,Muscatine,52761,MUSCATINE,$1125.24
10/28/2016,3591,Ackley,50601,Webster,$873.06
12/01/2016,3831,Madrid,50156,BOONE,$1476.91
10/27/2016,4084,Ankeny,50023,Polk,$1638.16
12/09/2016,4068,West Des Moines,50265,POLK,$3615.26
12/21/2016,2475,West Bend,50597,Kossuth,$2122.81
10/03/2016,3525,Washington,52353,WASHINGTON,$6713.24
11/21/2016,2661,Sheldon,51201,OBRIEN,$8426.35
12/21/2016,3622,Spirit Lake,51360,DICKINSON,$1252.44
10/12/2016,3704,Emmetsburg,50536,PALO ALTO,$3302.50
10/17/2016,4790,Mediapolis,52405,Des Moines,$345.72
11/18/2016,3728,Council Bluffs,51503,POTTAWATTA,$5528.83
11/16/2016,3647,Clinton,52732,CLINTON,$4463.76
12/01/2016,3814,West Des Moines,50266,Dallas,$5402.58
12/19/2016,3757,Sioux City,51108,WOODBURY,$0.00
12/22/2016,3814,West Des Moines,50266,Dallas,$4915.86
10/25/2016,3932,Mapleton,51034,MONONA,$3094.43
11/28/2016,4726,Ankeny,50021,POLK,$880.57
10/05/2016,5147,Victor,52347,Poweshiek,$612.13
11/07/2016,4006,Larchwood,51241,LYON,$2595.60
11/21/2016,4970,West Liberty,52776,MUSCATINE,$1560.94
11/18/2016,4617,Des Moines,50317,POLK,$2044.13
11/28/2016,4105,Nevada,50201,STORY,$2258.18
10/11/2016,4141,Des Moines,50320,POLK,$1957.02
10/28/2016,2657,Bedford,50833,TAYLOR,$1082.36
12/23/2016,5322,Avoca,51521,POTTAWATTA,$357.01
10/28/2016,4626,Council Bluffs,51501,POTTAWATTA,$342.56
11/28/2016,4146,Waverly,50677,BREMER,$1542.83
10/27/2016,4696,West Des Moines,50266,POLK,$297.08
